"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","meta_info_Browser","meta_info_Version","meta_info_Operating.System","meta_info_Resolution","do_you_consent","Q16","Q20","X1_Q6","X2_Q6","X3_Q6","X4_Q6","X5_Q6","X6_Q6","X7_Q6","X8_Q6","X9_Q6","X10_Q6","X11_Q6","X12_Q6","X13_Q6","X14_Q6","X15_Q6","X16_Q6","X17_Q6","X18_Q6","X19_Q6","X20_Q6","X1_Q8","X2_Q8","X3_Q8","X4_Q8","X5_Q8","X6_Q8","X7_Q8","X8_Q8","X9_Q8","X10_Q8","X11_Q8","X12_Q8","X13_Q8","X14_Q8","curve.for.decision","curve.for.decision_7_TEXT","description","seed","PROLIFIC_PID","STUDY_ID","SESSION_ID","total_trials","budget","TotalTrialsSingle","TotalTrialsMultiple","COMP_CODE","trial_index_map_single","trial_index_map_multiple","vis","FL_9_DO"
"2024-08-28 07:53:58","2024-08-28 08:06:09","IP Address","100","730","True","2024-08-28 08:06:10","R_5S9qHgiz5M20KsN","anonymous","EN","1","Edge","128.0.0.0","Windows NT 10.0","1600x900","Yes","30","70","No","Yes","Yes","No","Yes","Yes","Yes","No","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","A,B","","i used A&B primarily because they had the highest probability of colder weather. I felt that it wouldn't be worth taking a chance, and saving $ 1000 and risking $5000 not sending the blankets","9606","8b554bd5","66ce89a62b683fcc5f5b8a03","66cf2be168cc1039512853f0","30","2000","18","12","CK3LYXU8","[13,4,3,10,102,11,6,14,18,1,15,16,8,2,7,101,5,9,12,17]","[9,5,101,1,7,102,10,12,2,4,3,6,8,11]","ensembles","FL_11|FL_21"
"2024-08-28 07:57:09","2024-08-28 08:06:12","IP Address","100","543","True","2024-08-28 08:06:13","R_60ZXfVX2uS3wARr","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1440x960","Yes","30","70","No","No","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","B","","If the majority of B and C were above 20% then I went ahead and sent blankets.  I wanted to be safe rather than sorry.","32","58e7507f","66ce89a62b683fcc5f5b8a03","66cf2caca027765718072fef","30","1000","18","12","CK3LYXU8","[8,18,16,4,6,1,10,102,12,7,2,11,13,9,101,15,17,14,3,5]","[12,8,3,101,1,6,7,5,10,102,11,9,2,4]","ensembles","FL_11|FL_21"
"2024-08-28 07:46:46","2024-08-28 08:07:22","IP Address","100","1236","True","2024-08-28 08:07:23","R_6ZVLwY0sfTQ4O7x","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1536x864","Yes","30","50","Yes","No","Yes","No","Yes","No","No","No","No","Yes","No","Yes","No","Yes","Yes","No","No","Yes","No","No","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","No","No","B","","I just tried to use the middle line to get the average temperature.","5124","0c020550","66ce89a62b683fcc5f5b8a03","66cf2a36b2aad1fc9cb0533b","30","-4000","18","12","CK3LYXU8","[16,1,102,9,7,13,101,14,5,6,8,4,17,2,10,12,18,3,15,11]","[12,4,102,3,11,5,1,101,6,9,7,2,10,8]","ensembles","FL_11|FL_21"
"2024-08-28 07:58:17","2024-08-28 08:07:31","IP Address","100","554","True","2024-08-28 08:07:31","R_6iHi7j1oycxjvLX","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1920x1080","Yes","30","70","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","Other (please describe)","My estimation of the ""average"" of the graphs","If the chance was significant of 32 degree or below weather (30% or higher) I would send blankets. I did not want alpacas to die and to lose 5000 dollars. Anything below 30% is a gamble I was personally willing to take because the odds are seemingly in my favor. ","2511","e2971795","66ce89a62b683fcc5f5b8a03","66cf2cf3c9f12f28edf0baaf","30","6000","18","12","CK3LYXU8","[4,5,8,9,3,2,13,18,7,10,102,11,12,6,101,17,14,16,15,1]","[2,12,3,7,102,5,6,4,101,8,9,11,10,1]","ensembles","FL_11|FL_21"
"2024-08-28 07:54:14","2024-08-28 08:08:06","IP Address","100","831","True","2024-08-28 08:08:06","R_7do899byPDlwqch","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1920x1080","Yes","20","50","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","B","","I focused on the B probability lines more specifically to be able to attain the average.","5047","ed564897","66ce89a62b683fcc5f5b8a03","66cf2bfce0aa4cc897de8688","30","0","18","12","CK3LYXU8","[5,7,13,17,15,14,102,12,16,8,11,1,9,4,101,6,10,18,3,2]","[11,8,7,102,9,10,5,101,3,4,6,12,2,1]","ensembles","FL_11|FL_21"
"2024-08-28 07:59:26","2024-08-28 08:08:33","IP Address","100","547","True","2024-08-28 08:08:33","R_6sHuFDE2Ecrbv0Z","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1920x1080","Yes","30","70","No","Yes","No","No","No","No","Yes","No","Yes","No","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","A,B,C","","i just used all of them to make my decision, i looked at the top range and the bottom range and looked at the mean average of what all the predictions said the temperature was going to be and just went from there. ","8089","908ffe9a","66ce89a62b683fcc5f5b8a03","66cf2c92c0b2aafb9ed01417","30","-2000","18","12","CK3LYXU8","[5,1,101,10,11,15,102,8,2,13,4,12,3,18,9,17,16,6,14,7]","[6,1,7,3,101,2,11,12,8,102,10,4,9,5]","ensembles","FL_11|FL_21"
"2024-08-28 07:50:48","2024-08-28 08:08:42","IP Address","100","1074","True","2024-08-28 08:08:42","R_5kZJ06FEbIoK26W","anonymous","EN","0.800000011920929","Firefox","121.0","Macintosh","1440x900","Yes","30","70","Yes","Yes","No","No","No","Yes","No","No","No","Yes","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","No","Yes","No","Yes","No","A,C","","I was checking to see what the overall range was by looking at mostly the highest  range forecast against the lowest one.","4588","da93dd04","66ce89a62b683fcc5f5b8a03","66cf2b2f86aadc9b65ac9085","30","2000","18","12","CK3LYXU8","[2,4,11,101,8,3,7,14,18,5,102,12,16,15,6,13,9,10,1,17]","[7,12,102,2,4,10,9,3,101,8,5,6,1,11]","ensembles","FL_11|FL_21"
"2024-08-28 07:56:58","2024-08-28 08:08:51","IP Address","100","713","True","2024-08-28 08:08:51","R_60N3HIo1JA5nILk","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1536x864","Yes","30","70","Yes","Yes","No","No","Yes","No","No","No","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","A,C","","I tried to look at the highest probability and the lowest and compare the chances between the two.  If I felt it was too much risk not to send blankets I would go ahead and do it.  If I felt there was low risk between the two I would not.","8573","916fe0ec","66ce89a62b683fcc5f5b8a03","66cf2c9b71c8f3e761f6eee3","30","10000","18","12","CK3LYXU8","[5,4,101,14,7,13,17,9,6,18,12,1,102,15,8,3,16,10,2,11]","[3,12,9,4,1,10,101,5,11,102,6,7,2,8]","ensembles","FL_11|FL_21"
"2024-08-28 07:55:06","2024-08-28 08:08:53","IP Address","100","827","True","2024-08-28 08:08:54","R_8er8Q5eZyc6JsVT","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1536x864","Yes","30","70","No","Yes","No","No","No","No","Yes","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No","A,C","","I didn't consider sending blankets on any days where A <50%. 
On days where A>= 50%, I looked at the range between A and C and C itself. I didn't have a hard and fast rule, but generally figured if C >25% to send blankets.","2182","f2d2b211","66ce89a62b683fcc5f5b8a03","66cf2c21c06ba6c54f9c94e9","30","7000","18","12","CK3LYXU8","[14,5,101,15,7,16,6,3,102,9,13,2,17,12,4,1,8,10,11,18]","[3,4,10,101,8,9,6,2,102,1,5,11,7,12]","pbox","FL_21|FL_11"
"2024-08-28 07:52:36","2024-08-28 08:09:35","IP Address","100","1019","True","2024-08-28 08:09:36","R_3VlQviVyUzeVdGn","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1536x864","Yes","30","70","No","No","No","No","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","A,C,Other (please describe)","I considered A and C equally. ","I looked at the temperature first, found 32 degrees, and followed it up to where it initially intersected with the probability line. I saw that the lowest probability of the temperature falling under 32 degrees was around 8 percent. Since I am relying on both lines A & C equally to make my decision I continued to follow the 32 degree line up to the highest probability that the temperature would fall under 32 degrees, which was about 30 percent. Using this range, I would have to make a decision, which I think at this point is as much a ""gut check"" as it is considering the real possibility. In this specific scenario, I would risk NOT sending blankets with these predictions. I am aware that the temperature may fall under 32 degrees, however, I feel comfortable with the 70 percent odds that it does not. ","255","c32edaef","66ce89a62b683fcc5f5b8a03","66cf2b9c80f7341f87aa0fdf","30","6000","18","12","CK3LYXU8","[10,8,9,12,17,5,4,101,11,18,13,1,3,102,15,14,6,7,16,2]","[6,9,101,10,7,102,1,12,3,8,4,5,11,2]","pbox","FL_21|FL_11"
"2024-08-28 07:57:14","2024-08-28 08:09:37","IP Address","100","742","True","2024-08-28 08:09:37","R_72SEhtuk1EnbwCz","anonymous","EN","1","Chrome","128.0.0.0","Linux x86_64","1920x1080","Yes","70","70","No","No","No","No","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","A","","If the highest estimate for freezing temperatures was greater than roughly 10%, I sent the blankets. I have a low tolerance for risk and would rather err on the side of safety. So in this example I certainly would've sent blankets because A suggests 30% chance of 32 degrees or less.","9632","23f3c758","66ce89a62b683fcc5f5b8a03","66cf2c9c37abc9bf914b7d14","30","7000","18","12","CK3LYXU8","[15,18,11,16,5,101,9,12,17,6,102,4,8,3,1,10,14,2,13,7]","[3,7,101,12,8,4,102,2,10,6,11,1,9,5]","pbox","FL_21|FL_11"
"2024-08-28 08:02:40","2024-08-28 08:10:26","IP Address","100","466","True","2024-08-28 08:10:27","R_5panXgC9VFQYg7A","anonymous","EN","1","Chrome","128.0.0.0","Macintosh","1440x900","Yes","30","70","No","Yes","No","No","No","No","Yes","No","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","B","","I mostly looked at the lowest and highest peak, creating an average. If the low was extremely low (like 10% or less) and the highest was also relatively low such as being under 50% then I chose not to send the blankets. If the lowest was high (30% or so) and the highest was very high (80%+) then I chose to send the blankets. For the extreme cases I chose appropriately whether the percentage across all estimates was high or low. ","8442","a4fd1201","66ce89a62b683fcc5f5b8a03","66cf2df975b2ea919b7966b7","30","5000","18","12","CK3LYXU8","[9,5,101,13,11,12,2,16,4,18,7,102,3,14,6,17,8,15,10,1]","[8,4,12,11,101,2,10,3,6,102,5,9,7,1]","ensembles","FL_11|FL_21"
"2024-08-28 07:56:48","2024-08-28 08:11:04","IP Address","100","856","True","2024-08-28 08:11:05","R_10Tt0QVG4JDRWSs","anonymous","EN","1","Edge","127.0.0.0","Windows NT 10.0","1920x1080","Yes","30","70","Yes","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","B","","If the b-line was below or close to being below 20, I sent the blankets. That seemed to work the best using these graphs.","6584","d562dbc6","66ce89a62b683fcc5f5b8a03","66cf2c97eb801d2bead2e124","30","5000","18","12","CK3LYXU8","[7,16,11,10,1,5,14,102,8,2,4,101,13,9,6,17,12,3,15,18]","[6,8,1,11,102,3,5,4,9,101,7,2,10,12]","ensembles","FL_11|FL_21"
"2024-08-28 07:59:21","2024-08-28 08:11:55","IP Address","100","753","True","2024-08-28 08:11:55","R_6s5Dt8H4d1eZydv","anonymous","EN","1","Edge","127.0.0.0","Windows NT 10.0","1920x1080","Yes","30","70","Yes","No","No","No","No","Yes","No","Yes","Yes","No","No","Yes","No","Yes","No","No","Yes","Yes","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","No","A","","if all predictions were under around 30% chance, I wouldn't send them. if any of them were above 30, I would send them. I looked at the highest probability graph and the lowest probability graphs for the most part to make my decisions. ","986","cee21079","66ce89a62b683fcc5f5b8a03","66cf2d308d197fa5b7fe609a","30","6000","18","12","CK3LYXU8","[1,18,101,7,17,6,11,8,3,16,9,2,12,102,14,15,5,4,10,13]","[11,5,2,101,4,1,102,6,8,12,10,3,7,9]","ensembles","FL_11|FL_21"
"2024-08-28 08:00:25","2024-08-28 08:11:58","IP Address","100","693","True","2024-08-28 08:11:59","R_3o5s3hLsyCKLnmd","anonymous","EN","1","Firefox","129.0","Macintosh","1792x1120","Yes","30","70","Yes","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","No","Yes","No","Yes","No","No","Yes","Yes","Yes","A","","If the probability that it would fall below 32 degrees was around 50% or more, I decided to send blankets, otherwise I felt there was a good chance it was a lower possibility, according to previous graphs. ","2658","5b5e0b21","66ce89a62b683fcc5f5b8a03","66cf2d4af882c985a3fbcd84","30","6000","18","12","CK3LYXU8","[1,13,14,102,3,10,12,101,5,15,17,8,9,11,18,16,6,2,7,4]","[8,7,102,12,5,9,6,101,2,10,11,1,4,3]","pbox","FL_21|FL_11"
"2024-08-28 07:58:45","2024-08-28 08:12:14","IP Address","100","808","True","2024-08-28 08:12:14","R_3LBDqj1jQzaDxpK","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1200x675","Yes","30","70","Yes","No","No","No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","A,C","","I took A and C added them up then divided by 2 to get a middle average. After the middle average between the two extremes was established if the chance was around 40 percent or below I chose not to issue the blankets. If the average was 60 percent or higher I chose to issue the blankets. ","8447","c0cecb19","66ce89a62b683fcc5f5b8a03","66cf2cfa855751d087f49ff3","30","1000","18","12","CK3LYXU8","[3,10,15,17,9,2,102,18,5,12,7,16,101,13,6,1,11,4,14,8]","[8,11,101,12,6,102,2,10,4,1,7,3,9,5]","ensembles","FL_11|FL_21"
"2024-08-28 07:53:08","2024-08-28 08:12:49","IP Address","100","1181","True","2024-08-28 08:12:49","R_3Qnd3pYPtw56yQL","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1280x800","Yes","30","70","No","Yes","Yes","Yes","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","A,C","","My main goal was to avoid a 5,000 loss which represented almost 28% of my budget. I'd rather pay 1,000 (5% of budget unnecessarily) than lose 5,000, so I was hesitant to pick any option where the chance of the weather dropping below 32 degrees was non-zero.

Early on in the task, I would be a little riskier, so I would be sure to end the game with money in my budget. If the lower end was 5% and the higher was less than 20%, I would choose not to send blankets. If the probability was higher than that, I always sent blankets. After a few rounds, I always sent blankets unless the probability of the temp going below 32 was 0 at the low end and less than 10 at the high end. I was very cautious in my approach overall as a mistake was costly and I wanted to completely avoid running out of money at the end. ","7504","a6a49d35","66ce89a62b683fcc5f5b8a03","66cf2bbab072c41bf12644ec","30","6000","18","12","CK3LYXU8","[17,6,4,102,10,3,14,16,9,101,15,7,13,5,2,8,18,1,11,12]","[11,4,2,6,9,102,3,10,5,7,101,1,12,8]","pbox","FL_21|FL_11"
"2024-08-28 07:50:42","2024-08-28 08:13:48","IP Address","100","1385","True","2024-08-28 08:13:48","R_3hAVrV4tIiI4rmQ","anonymous","EN","1","Chrome","127.0.0.0","Macintosh","1728x1117","Yes","30","70","No","Yes","No","Yes","Yes","No","No","Yes","Yes","No","No","No","Yes","No","Yes","No","No","Yes","No","No","Yes","No","Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","B","","I essentially tried to find the middle/median value, and if it was at or below 40, I would decide not to send blankets. Anything above 40, I decided to send blankets.","9303","b0ee4ea0","66ce89a62b683fcc5f5b8a03","66cf2b287b97587257a19afe","30","11000","18","12","CK3LYXU8","[13,6,8,2,102,18,15,4,5,17,12,101,3,11,1,14,9,7,16,10]","[4,9,3,102,12,2,6,1,101,8,11,5,10,7]","ensembles","FL_11|FL_21"
"2024-08-28 07:48:35","2024-08-28 08:14:05","IP Address","100","1530","True","2024-08-28 08:14:06","R_1Kqs76jSFM37Yd2","anonymous","EN","1","Edge","127.0.0.0","Windows NT 10.0","1920x1080","Yes","30","70","No","No","Yes","Yes","No","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","Yes","No","No","No","Yes","Yes","A,B,C","","I viewed the graph as to where the bulk of the line landed in comparison to the 32 degree marker. If the majority was to the right (higher temps), no blanket. If majority was to the left (lower temps), send blanket. If the line seemed to be equal parts right and left of 32 degrees, I would look at the percentage chance of it being 32 or below. If it was a percent chance of 40% or higher, I would send the blankets. ","3452","1098adf5","66ce89a62b683fcc5f5b8a03","66cf29fdd533231ca6c6fe1b","30","7000","18","12","CK3LYXU8","[6,13,5,102,15,4,17,12,1,8,14,2,16,11,18,101,9,10,3,7]","[11,7,102,8,3,1,12,9,4,10,101,6,2,5]","ensembles","FL_11|FL_21"
"2024-08-28 07:48:32","2024-08-28 08:14:08","IP Address","100","1535","True","2024-08-28 08:14:08","R_7CzV02tjnK25Ru1","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1366x768","Yes","30","70","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","No","No","No","Yes","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","A","","I look at line A because it is the highest estimate, and I want to be as cautious as possible because this decision affects living beings. Since the graph shows the probability of the temperature being BELOW x-degrees, I look at the probability of the temperature being below 34 degrees. Line A shows a 70% chance so I would definitely send blankets. 

If the chance of temperature being below 34 degrees is 35% or more, I'd send blankets. If the chance of temperature being below 34 degrees is 30% but the chance of being below 33 degrees is maybe 25%, I would probably not send blankets (but I might). If the chance of temperature being below 33/34 is 20% or lower, I definitely would not send blankets.","6505","3261f0c6","66ce89a62b683fcc5f5b8a03","66cf2a111449302fe74d32ca","30","8000","18","12","CK3LYXU8","[10,15,102,3,12,9,4,101,1,13,17,16,5,18,7,14,8,2,6,11]","[7,9,2,101,10,3,6,11,102,12,5,1,4,8]","ensembles","FL_11|FL_21"
"2024-08-28 07:46:28","2024-08-28 08:16:11","IP Address","100","1783","True","2024-08-28 08:16:11","R_1XpoVD7eG5mJ7l4","anonymous","EN","1","Chrome","126.0.0.0","CrOS x86_64 14541.0.0","1366x768","Yes","30","70","Yes","No","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Other (please describe)","all of them","I actually used all of them. I looked at the highest percentage first, followed by the lowest percentage. lastly, I considered the mid range percentages. Then I made my determination.","9321","74a8133a","66ce89a62b683fcc5f5b8a03","66cf2a15b1ca27d7d923b236","30","9000","18","12","CK3LYXU8","[7,13,12,4,17,14,16,15,102,1,3,9,101,10,6,5,18,11,8,2]","[2,8,6,9,10,101,11,4,102,3,12,7,5,1]","ensembles","FL_11|FL_21"
